time,air_temperature,burning_index_g,dead_fuel_moisture_1000hr,dead_fuel_moisture_100hr,mean_vapor_pressure_deficit,potential_evapotranspiration,precipitation_amount,relative_humidity,specific_humidity,surface_downwelling_shortwave_flux_in_air,wind_from_direction,wind_speed
2015-09-27,295.79822,31.458334,17.97619,16.273811,0.7330952,28.458334,1.6625,45.301785,0.008278036,204.78038,115.25,2.9761906
2015-10-04,288.69287,40.958332,19.141668,18.447023,0.35404763,19.770834,43.920837,64.08869,0.0076490478,127.9512,115.64285,6.190476
2015-10-11,291.27798,33.833332,19.257738,17.506548,0.51416665,22.050003,20.525,50.557144,0.0069610714,148.79762,195.3393,3.6214287
2015-10-18,287.09045,32.458332,19.482143,17.296429,0.44625,20.470833,15.279167,52.57976,0.005594107,124.94286,249.51787,5.573809
2015-10-25,288.27322,35.625,19.160715,16.172026,0.45958328,21.075,11.895833,49.48036,0.0056912494,108.35358,191.33928,5.2791667
2015-11-01,285.69522,31.541666,20.561905,20.329763,0.31172618,15.591667,26.0,54.340473,0.0051742853,109.16964,163.64287,5.430357
2015-11-08,291.82736,32.625,20.134523,17.459524,0.63636905,20.070833,2.3166666,44.660122,0.00639125,106.25,179.01787,4.089286
2015-11-15,285.24286,37.125,20.233334,18.494644,0.370119,16.854166,14.895833,53.857147,0.004923452,77.65714,201.96428,5.864881
2015-11-22,285.45953,37.875,19.758928,17.574404,0.38934526,19.3125,3.1416667,46.050003,0.0045427973,91.137505,150.9643,6.323809
2015-11-29,281.5994,38.958332,19.386904,18.05893,0.32583332,14.412499,7.4249997,52.853573,0.0037580356,75.02798,210.125,4.177381
2015-12-06,281.10178,33.125,19.761906,18.128572,0.25833333,11.641666,13.425,56.43155,0.003940655,75.22083,179.0,4.195238
2015-12-13,283.97498,35.166668,19.273214,17.135715,0.34976187,13.133334,0.42916664,50.3625,0.0043625594,78.97083,134.5357,3.6077383
2015-12-20,281.94406,44.125,19.365477,18.339287,0.30029762,13.583333,9.366667,54.39464,0.0041949404,66.51429,186.07143,6.441071
2015-12-27,286.15176,21.708334,20.014286,19.283335,0.3780357,16.470833,28.995834,45.54286,0.0047204164,53.144043,157.19643,4.749405
2016-01-03,276.73752,28.666666,21.676786,19.030357,0.22184522,10.599999,20.579168,53.75536,0.0029425,51.792263,205.96428,6.3547616
2016-01-10,276.34167,26.125,21.00238,18.924406,0.21458334,10.833333,16.416666,50.229763,0.0025814285,78.78928,177.08928,5.301786
2016-01-17,273.77917,32.666668,21.074404,18.33869,0.15964286,10.354167,9.429167,53.198223,0.0022804763,64.823814,222.28572,6.682738
2016-01-24,269.8024,25.375,21.645834,20.938095,0.065416664,4.941667,11.491666,62.19464,0.0018834523,81.94584,234.98213,5.7779765
2016-01-31,280.2262,33.125,20.629168,17.025002,0.32363093,15.875,1.8375001,49.330357,0.0029270237,78.83869,218.80357,5.9744053
2016-02-07,280.30478,19.25,21.608332,23.71131,0.31684524,4.4166665,18.983335,83.00238,0.0033360117,99.278564,230.44643,5.2285714
2016-02-14,269.22025,18.0,23.616074,21.072618,0.15065475,11.804166,11.091667,49.00774,0.0018101786,84.21131,240.4643,6.6375003
2016-02-21,276.49048,41.333332,21.97381,16.199999,0.21416666,15.225001,46.125,49.95476,0.002451488,103.52142,216.9643,5.6446424
2016-02-28,278.1012,35.625,21.182737,15.579167,0.24089284,27.766668,27.475,28.915476,0.0027156547,132.17857,192.44643,5.664286
2016-03-06,274.37143,22.875,20.570833,16.03988,0.18589287,15.116666,1.9666667,43.74048,0.0020798214,131.54881,174.91072,4.759524
2016-03-13,289.02737,27.916666,19.419046,15.781548,0.55553573,25.35,15.258334,41.94762,0.004913036,179.83452,209.26787,3.5779762
2016-03-20,282.5887,34.375,19.224405,15.892262,0.44309524,19.820833,12.016666,46.93095,0.0036694047,157.29643,183.80357,4.689881
2016-03-27,283.23334,36.458332,18.864882,16.224405,0.3017857,21.354166,16.470833,44.980953,0.0035426784,171.65356,171.66072,4.574405
2016-04-03,284.9375,35.625,18.96012,16.229166,0.5267262,25.325003,22.212502,44.239285,0.003939881,180.10713,239.42859,6.4077377
2016-04-10,278.4018,35.791668,18.966667,15.567856,0.2607143,18.479166,5.5,44.184525,0.0023670236,174.34346,211.0357,5.5279765
2016-04-17,286.375,32.625,17.943453,14.39881,0.5255357,27.929167,2.9166667,36.35774,0.0035795833,253.80595,162.80357,3.3761904
2016-04-24,290.97025,35.458332,16.05893,11.839882,0.79464287,35.587498,1.5583334,33.427383,0.0045423214,291.1417,210.05359,3.185714
2016-05-01,284.18808,29.083334,16.813095,15.095238,0.33940473,21.2875,29.433334,52.348217,0.004261488,196.8643,125.428566,3.1345236
2016-05-08,287.99405,25.0,17.731546,16.115477,0.46916664,22.279167,12.045835,86.80953,0.0055262498,259.73572,172.25,2.742262
2016-05-15,290.9268,31.416666,16.845835,13.72619,0.6705952,28.083334,11.741666,82.78988,0.0053775,279.5964,186.35713,4.1809525
2016-05-22,291.5881,33.583332,15.947024,12.404167,0.66613096,28.733332,1.6,80.36429,0.005415714,284.5601,261.0,3.1488097
2016-05-29,301.81845,37.833332,15.106548,12.379764,1.1929761,42.633335,25.841667,82.040474,0.010015595,332.01843,222.5,3.0250003
2016-06-05,299.21487,31.666666,16.417858,15.37738,0.95065475,36.829166,14.795834,90.57321,0.009880893,319.72086,200.32143,3.377381
2016-06-12,294.8762,44.083332,16.85119,14.742856,0.84202385,34.183334,14.683334,85.9631,0.007530833,312.05298,274.1786,5.725
2016-06-19,299.21725,35.875,15.835715,12.130954,1.1310118,41.350002,0.20833333,81.01072,0.0079978565,349.62857,212.85713,3.1678572
2016-06-26,300.8887,35.958332,14.568452,11.114881,1.2633928,43.89584,6.433334,80.9256,0.00914,359.5131,199.33928,3.0589285
2016-07-03,299.8137,44.416668,13.979167,12.011905,1.2036309,41.083332,5.066667,85.05655,0.009283452,325.63394,255.67857,4.0273814
2016-07-10,302.0089,33.625,13.539287,12.142262,1.1210119,38.166668,8.291667,84.4256,0.01202375,291.77618,208.30359,2.692262
2016-07-17,302.70236,41.875,13.633929,12.316667,1.2692857,42.6125,0.8,81.78928,0.011412381,322.9125,206.0357,3.0928571
2016-07-24,303.0607,39.958332,13.914882,12.681548,1.3992857,42.879166,12.208333,81.9881,0.010663393,312.00476,249.66072,3.832143
2016-07-31,301.41666,38.916668,14.093452,12.710118,1.1831547,38.070835,8.466666,80.698814,0.011848214,279.38333,182.03572,3.4065478
2016-08-07,302.1238,38.916668,13.592262,11.993453,1.2900594,41.8375,12.016667,80.60357,0.011372023,324.15356,186.41072,3.182738
2016-08-14,304.47324,37.208332,14.489881,13.383334,1.2579762,40.666668,21.375,79.64941,0.013526845,273.47086,230.33928,3.435119
2016-08-21,301.0399,28.708334,16.036905,15.160713,1.0755358,35.6375,35.45,82.9,0.012698036,263.90717,235.125,3.7946427
2016-08-28,301.51013,32.833332,16.51131,14.0625,1.1178571,38.266666,12.545834,79.517265,0.011183273,286.9899,234.10713,3.6214287
2016-09-04,297.98868,31.5,16.636309,15.090477,0.8683333,33.016666,13.012501,90.01071,0.009676964,255.83156,178.19646,3.0011904
2016-09-11,301.96848,36.75,16.10119,14.141667,1.1437501,39.433334,5.1875005,89.12738,0.011862439,218.41072,214.69643,3.2285717
2016-09-18,297.92978,37.083332,16.299406,15.695239,0.75589293,36.404163,32.454166,89.7113,0.009567857,182.04463,207.10716,4.164881
2016-09-25,297.10062,28.125,17.472023,16.43393,0.9256547,29.200003,1.2333333,90.225,0.008752023,199.53752,161.42857,2.7535713
2016-10-02,293.50357,37.25,17.532738,16.385118,0.6095238,30.987497,29.25,86.665474,0.007881071,124.57322,143.67857,5.7624993
2016-10-09,293.59286,30.458334,19.005953,18.06012,0.72005945,25.191666,5.7666664,94.11965,0.007630834,172.09227,182.64287,3.7392857
2016-10-16,291.9613,29.416666,18.407738,16.448215,0.55369043,26.425001,8.808333,90.02738,0.005903928,160.1369,196.08928,4.125595
2016-10-23,289.62024,29.5,19.710714,19.665476,0.4906547,17.270834,84.762505,91.888695,0.007723452,103.01191,231.58928,5.886309
2016-10-30,283.74405,28.208334,20.906548,18.975595,0.2782738,14.5,14.066667,91.29226,0.0049440474,85.74464,254.6607,5.545238
2016-11-06,286.99704,26.916666,21.884523,20.709524,0.30851188,14.629166,27.112501,96.81191,0.0058529167,106.60238,230.91072,4.0214286
